date,AirTempMax,WaterTempMax
20141203,27,27.52
20141204,26.8,27.64
20141205,27.6,27.59
20141206,27.3,27.45
20141207,27.8,27.39
20141208,28.4,27.65
20141209,29,28.47
20141210,28.6,28.8
20141211,28.6,28.93
20141212,28.4,28.28
20141213,30.1,28.33
20141214,28,28.68
20141215,27.9,28.56
20141216,28.2,28.57
20141217,28.2,28.77
20141218,27.9,28.72
20141219,28.4,28.66
20141220,28.2,28.39
20141221,28,28.29
20141222,27.6,28.19
20141223,27.4,27.9
20141224,27.3,27.76
20141225,27.8,27.9
20141226,28.1,28.1
20141227,28.3,28.64
20141228,28.6,28.88
20141229,29,28.89
20141230,30.4,29.56
20141231,29.3,29.43
20150101,28.9,29.22
20150102,28.3,29.12
20150103,28.8,28.96
20150104,28.6,28.82
20150105,28.4,28.56
20150106,28.2,28.31
20150107,28.1,28.04
20150108,28.1,28.03
20150109,28.2,28.16
20150110,28.2,28.11
20150111,28.5,28.33
20150112,28.3,28.62
20150113,28.3,28.88
20150114,28.9,29.25
20150115,29,29.17
20150116,29,29.08
20150117,29.1,29.31
20150118,31.5,29.16
20150119,29.6,29.68
20150120,29.5,29.68
20150121,29.6,29.32
20150122,28.6,29.52
20150123,29.8,29.43
20150124,29.2,29.23
20150125,29.3,29.28
20150126,29.2,29.51
20150127,32.2,30.06
20150128,29.6,29.81
20150129,29.1,29.93
20150130,28.6,29.67
20150131,28.7,29.63
20150201,29.6,29.7
20150202,29.7,29.92
20150203,29.4,29.82
20150204,28.3,29.36
20150205,28.4,29
20150206,28.6,28.78
20150207,28.6,28.94
20150208,27.9,28.95
20150209,28.2,28.36
20150210,28,28.31
20150211,28.2,28.3
20150212,28.4,28.45
20150213,28.3,28.33
20150214,28.4,28.27
20150215,28.2,28.23
20150216,28,28.25
20150217,27.9,28.25
20150218,27.6,28.37
20150219,28.6,28.26
20150220,28.9,28.74
20150221,28.8,28.82
20150222,28.9,28.67
20150223,29.3,29.02
20150224,29.2,29.35
20150225,28.8,29.36
20150226,28.4,29.43
20150227,30.4,29.4
20150228,29.7,29.68
20150301,29.2,29.58
20150302,30.6,29.71
20150303,28.6,29.24
20150304,28.5,29.03
20150305,28.5,29.03
20150306,29.3,29.64
20150307,29.1,29.56
20150308,28.9,29.53
20150309,28.8,29.46
20150310,28.8,29.22
20150311,28.8,28.92
20150312,28.7,28.58
20150313,28.3,28.6
20150314,28.4,28.43
20150315,28.2,28.59
20150316,28.1,28.7
20150317,28.1,28.53
20150318,28.1,28.52
20150319,28.3,28.73
20150320,28.4,29.08
20150321,27.9,29.06
20150322,28.3,28.86
20150323,28,29.03
20150324,28,29.23
20150325,29.1,29
20150326,28.2,29.36
20150327,28.4,28.97
20150328,28,28.91
20150329,28.1,28.58
20150330,28.2,28.55
20150331,28,28.53
20150401,27.8,28.53
20150402,27.4,28.55
20150403,27.4,28.63
20150404,27.5,28.83
20150405,28.5,29.08
20150406,28.4,29
20150407,28.5,29
20150408,28.2,28.69
20150409,27.8,28.42
20150410,27.7,28.17
20150411,27.7,28.12
20150412,27.6,28.22
20150413,27.5,28.2
20150414,27.5,27.95
20150415,27.4,27.97
20150416,27.3,27.97
20150417,27.6,27.92
20150418,27.5,27.71
20150419,27.4,28.06
20150420,27.4,28
20150421,26.1,27.81
20150422,26.1,27.44
20150423,25.2,27.4
20150424,26.3,27.87
20150425,26.8,27.89
20150426,26.9,27.51
20150427,25.7,27.29
20150428,25.5,27.11
20150429,26.2,27.2
20150430,25.9,27.28
20150501,25.8,27.34
20150502,27,27.37
20150503,26.2,27.54
20150504,26.1,27.7
20150505,25.8,27.65
20150506,26.3,27.57
20150507,26.3,27.48
20150508,26,27.11
20150509,25.5,26.89
20150510,26,26.88
20150511,25.5,26.89
20150512,25.2,26.86
20150513,25.3,27
20150514,25,26.63
20150515,23.6,26.02
20150516,25.4,26.05
20150517,25.6,25.94
20150518,25.2,25.95
20150519,25,25.9
20150520,25.4,26.06
20150521,25.7,26.42
20150522,26.1,26
20150523,24.6,25.77
20150524,25.3,25.61
20150525,25,25.43
20150526,24.8,25.36
20150527,24.8,25.3
20150528,24.8,25.33
20150529,24.9,25.38
20150530,25.1,25.32
20150531,24.7,25.52
20150601,24.8,25.5
20150602,24.7,25.52
20150603,23.6,25.26
20150604,23.6,25.24
20150605,23.4,25.2
20150606,23.1,25.09
20150607,24,24.75
20150608,24.4,24.93
20150609,24.3,24.81
20150610,24,24.76
20150611,24.3,24.57
20150612,24.7,24.65
20150613,24.1,24.56
20150614,24.4,24.61
20150615,24.2,24.67
20150616,24.4,24.59
20150617,24.7,24.99
20150618,24,25.04
20150619,23.8,25.02
20150620,23.5,24.74
20150621,22.5,24.42
20150622,23.3,24.39
20150623,23.2,24.31
20150624,22.6,24.27
20150625,23,24.22
20150626,22.7,24.12
20150627,22.6,23.94
20150628,22.7,24.15
20150629,23.7,24.14
20150630,23.7,24.3
20150701,22.6,23.99
20150702,22.7,24.05
20150703,22.6,23.77
20150704,22.4,23.58
20150705,22.2,23.65
20150706,22.7,23.67
20150707,22.4,23.78
20150708,22.9,23.56
20150709,22.6,23.48
20150710,23.2,23.68
20150711,23.2,23.88
20150712,23.2,23.78
20150713,20.9,23.34
20150714,20,23.15
20150715,20.4,23.71
20150716,22.1,23.95
20150717,21.4,23.73
20150718,20.2,23.24
20150719,20.9,22.96
20150720,21.4,23
20150721,22.1,23.37
20150722,22.6,23.61
20150723,23,23.83
20150724,23.2,24.02
20150725,23.4,24.2
20150726,23.6,24.24
20150727,23.4,24.36
20150728,23.2,24.07
20150729,22.3,23.62
20150730,22,23.61
20150731,22.1,23.55
20150801,22.3,23.54
20150802,22.6,23.62
20150803,22.7,23.88
20150804,22.6,23.88
20150805,22.5,23.78
20150806,21.6,23.48
20150807,20.7,23.36
20150808,20.7,23.24
20150809,21.7,23.54
20150810,22.8,23.83
20150811,23.3,25.027
20150812,23.4,23.95
20150813,23,23.68
20150814,21.5,23.44
20150815,21.9,23.39
20150816,22,23.34
20150817,22.1,23.54
20150818,22.7,24.03
20150819,22.5,23.76
20150820,22.2,23.39
20150821,22.7,23.61
20150822,23.1,23.71
20150823,23.6,23.85
20150824,24.1,24.05
20150825,23.8,24.45
20150826,23.6,24.55
20150827,23.7,24.55
20150828,23.5,24.49
20150829,23.8,24.61
20150830,23.5,24.82
20150831,24.6,24.89
20150901,24.5,24.72
20150902,24.7,24.75
20150903,24.6,24.75
20150904,24.4,24.84
20150905,23.4,24.99
20150906,23.3,24.69
20150907,23.8,24.72
20150908,23.7,25.2183
20150909,23.3,25.09
20150910,23.2,24.72
20150911,23.4,24.45
20150912,23.1,24.39
20150913,23.3,24.24
20150914,23.5,24.23
20150915,23.6,24.15
20150916,23.7,24.59
20150917,25.8,25.15
20150918,24,24.78
20150919,23.5,24.85
20150920,23.4,24.91
20150921,23.6,24.85
20150922,23.5,24.74
20150923,23.8,24.98
20150924,23.3,24.86
20150925,23.5,24.77
20150926,23.2,24.59
20150927,23.6,24.86
20150928,23.6,25.01
20150929,23.6,24.94
20150930,23.8,24.82
20151001,23.8,24.89
20151002,23.9,24.88
20151003,24,24.53
20151004,23.8,24.38
20151005,24.2,24.45
20151006,24.4,24.49
20151007,24.3,24.58
20151008,24.6,24.52
20151009,23.6,24.46
20151010,23.4,24.49
20151011,23.8,24.52
20151012,23.8,24.75
20151013,23.8,24.99
20151014,23.8,25.05
20151015,23.9,24.92
20151016,23.7,24.62
20151017,23.7,24.63
20151018,23.7,24.62
20151019,24.2,24.58
20151020,23.9,24.85
20151021,24.3,24.91
20151022,24.6,25.27
20151023,25,25.45
20151024,24.9,25.7
20151025,24.9,25.73
20151026,24.9,25.7
20151027,24.8,25.82
20151028,24.9,25.86
20151029,24.9,25.75
20151030,25,25.67
20151031,25.3,25.85
20151101,24.9,25.78
20151102,25,25.78
20151103,25.3,26
20151104,25.4,26.24
20151105,25.5,26.44
20151106,25.8,26.31
20151107,25.7,26.41
20151108,26.2,26.85
20151109,26.3,26.99
20151110,25.9,26.8
20151111,25.5,27.08
20151112,25.7,27.06
20151113,26.9,27.39
20151114,26.7,27.3
20151115,26.5,27.09
20151116,26.8,27.28
20151117,26.4,27.51
20151118,26.3,27.48
20151119,25.7,27.16
20151120,25.6,26.74
20151121,26,26.51
20151122,26.7,26.97
20151123,26.7,27.09
20151124,26.2,27.37
20151125,26.5,27.28
20151126,26.6,27.39
20151127,27,27.69
20151128,28.1,27.84
20151129,27.5,27.82
20151130,27,27.8
20151201,27.1,27.67
20151202,27.3,27.9
20151203,27,27.92
20151204,27,27.95
20151205,26.5,27.74
20151206,26.8,27.88
20151207,27.1,27.95
20151208,27,27.97
20151209,27.1,28.06
20151210,27.1,28.07
20151211,26.9,28.34
20151212,28.1,28.58
20151213,27.6,28.06
20151214,27.3,28.25
20151215,27.1,28.38
20151216,27.3,28.29
20151217,27.1,28.19
20151218,27.2,28.3
20151219,27,27.89
20151220,27,27.71
20151221,27.4,27.71
20151222,27.2,27.9
20151223,27.2,28.05
20151224,27.4,28.06
20151225,27.7,28.34
20151226,28,28.71
20151227,29.6,28.88
20151228,28.2,28.64
20151229,26.9,28.7
20151230,27,27.87
20151231,26.8,28.02
20160101,27,28.31
20160102,27.3,28.19
20160103,28.2,28.26
20160104,28.2,28.44
20160105,29.3,28.63
20160106,29.3,28.79
20160107,29,29.04
20160108,28.8,29.21
20160109,28.6,29.3
20160110,28.2,28.78
20160111,27.4,28.83
20160112,27.4,28.82
20160113,27.5,28.76
20160114,27.7,28.73
20160115,28,28.83
20160116,28.2,29.06
20160117,27.8,29.14
20160118,27.8,28.98
20160119,27.8,28.69
20160120,27.5,28.78
20160121,27.9,28.47
20160122,27,28.76
20160123,28.6,29.19
20160124,28.2,29.2
20160125,28.7,28.87
20160126,28.6,28.79
20160127,28.5,29.32
20160128,28.7,29.33
20160129,28.8,29.32
20160130,29.3,29.22
20160131,29.5,29.41
20160201,29.5,29.52
20160202,29.5,29.73
20160203,29.6,29.79
20160204,29.6,29.6
20160205,29.6,29.8
20160206,29.5,29.86
20160207,31.7,30.1
20160208,29,29.99
20160209,28.6,29.45
20160210,28.3,28.89
20160211,28.2,28.76
20160212,28.4,28.82
20160213,28.4,29.07
20160214,28.8,29.37
20160215,29.3,29.51
20160216,29.1,29.38
20160217,29.9,29.59
20160218,29.7,30.05
20160219,30.1,30.22
20160220,29.4,30.13
20160221,28.8,29.89
20160222,28.9,29.71
20160223,28.6,29.2
20160224,28.2,29.06
20160225,28.3,29.11
20160226,29.8,29.64
20160227,29.4,29.75
20160228,30.8,30.17
20160229,30.8,30.08
20160301,29.9,30.32
20160302,28.8,29.77
20160303,28.8,29.36
20160304,28,29.43
20160305,27.9,29.05
20160306,27.9,29.16
20160307,28.8,29.47
20160308,28.3,29.43
20160309,28.7,29.46
20160310,28.6,29.58
20160311,28.4,29.11
20160312,28.4,29.17
20160313,28.4,29.2
20160314,28.3,29.33
20160315,28.4,29.41
20160316,27.2,29.6
20160317,27.5,28.83
20160318,28.2,29.14
20160319,28.2,29.14
20160320,28.4,29.54
20160321,28.9,29.55
20160322,30.1,29.82
20160323,28.3,29.67
20160324,28.4,29.41
20160325,28,29.17
20160326,27.8,29.01
20160327,27.6,29.21
20160328,27.9,29.17
20160329,27.9,29.16
20160330,27.9,29.23
20160331,27.9,29.27
20160401,28.3,29.1
20160402,28.2,29.08
20160403,27.9,28.85
20160404,27.9,28.82
20160405,27.8,28.73
20160406,27.7,28.65
20160407,27.7,28.68
20160408,27.5,28.47
20160409,28,28.36
20160410,27.7,28.41
20160411,27.5,28.55
20160412,27.6,28.58
20160413,27.1,28.35
20160414,27.1,28.42
20160415,27.8,28.11
20160416,27,27.93
20160417,26.4,27.84
20160418,26.9,27.8
20160419,26.9,27.9
20160420,27.2,27.98
20160421,27.1,27.84
20160422,27,27.77
20160423,26.9,27.78
20160424,27.1,27.66
20160425,26.7,27.55
20160426,26.4,27.44
20160427,26.7,27.39
20160428,27.1,27.35
20160429,26.9,27.42
20160430,26.9,27.48
20160501,27.2,27.64
20160502,27.2,28.03
20160503,27.3,28.15
20160504,26.9,28.22
20160505,27.2,28.09
20160506,27.2,28.05
20160507,27,27.82
20160508,26.8,27.45
20160509,27,27.76
20160510,28.3,27.88
20160511,27.1,27.5
20160512,25.5,27.22
20160513,25.7,27.06
20160514,26.2,27.08
20160515,25.8,27
20160516,26.4,27.02
20160517,26.1,26.95
20160518,26.3,26.96
20160519,26.1,26.96
20160520,26.2,26.83
20160521,26.5,26.72
20160522,26.8,26.66
20160523,26.4,26.44
20160524,25.9,26.54
20160525,26,26.6
20160526,26.4,26.93
20160527,26.7,27.01
20160528,26.8,27.15
20160529,26.2,27.28
20160530,26.4,27
20160531,26,26.62
20160601,26.3,26.66
20160602,25.5,26.54
20160603,25.7,26.47
20160604,25.4,26.46
20160605,23.2,25.96
20160606,23.9,25.95
20160607,25.2,26.57
20160608,25.3,26.59
20160609,26.7,26.62
20160610,25.6,26.68
20160611,25.6,26.71
20160612,25.4,26.26
20160613,25.4,26.25
20160614,25,25.89
20160615,24.9,25.68
20160616,24.9,25.72
20160617,24.7,25.72
20160618,25.7,25.77
20160619,26,25.88
20160620,23.5,25.29
20160621,23.9,25.48
20160622,24.7,25.92
20160623,25.5,25.91
20160624,26.5,26.05
20160625,25.3,26.16
20160626,24.1,25.62
20160627,27.6,25.72
20160628,25,25.67
20160629,23.1,25.31
20160630,25.3,25.35
20160701,24.3,25.58
20160702,24.2,25.36
20160703,23.4,25.02
20160704,25,25.2
20160705,24.9,25.62
20160706,24.2,25.24
20160707,23,25.3
20160708,22.4,25.41
20160709,23.1,25.12
20160710,23.9,25.09
20160711,24.6,25.12
20160712,24.8,25.01
20160713,24.3,25.06
20160714,24,24.92
20160715,23.4,24.84
20160716,20.7,24.7
20160717,24.5,24.39
20160718,25.2,24.54
20160719,25.3,24.82
20160720,25.2,24.87
20160721,24.4,25.01
20160722,23.9,24.79
20160723,24.5,24.92
20160724,24.4,25.51
20160725,24.2,25.45
20160726,24.1,25.34
20160727,24,25.19
20160728,23.8,24.72
20160729,22.9,24.37
20160730,23.4,24.43
20160731,23.3,24.59
20160801,24,24.8
20160802,25,25.42
20160803,24.3,24.86
20160804,20.7,24.22
20160805,22.3,23.99
20160806,22.8,24.15
20160807,22.6,24.18
20160808,22.9,24.05
20160809,22.7,24.01
20160810,23,24.02
20160811,23.4,24.23
20160812,23.2,24.42
20160813,23.2,24.18
20160814,23,23.99
20160815,22.9,23.91
20160816,23.5,23.85
20160817,22.9,23.92
20160818,22.6,23.81
20160819,23.6,23.83
20160820,22.9,23.89
20160821,23,23.95
20160822,23.1,24.11
20160823,24.1,24.35
20160824,24.8,24.6
20160825,24.7,24.7
20160826,23.6,24.22
20160827,21.8,23.8
20160828,21.5,23.75
20160829,23.5,23.71
20160830,24.2,23.85
20160831,24.3,24.15
20160901,24.6,24.17
20160902,24.7,24.41
20160903,24.2,24.39
20160904,23.7,24.44
20160905,23.3,24.19
20160906,23.5,23.98
20160907,23.5,23.95
20160908,23.5,24.18
20160909,24.6,24.49
20160910,24.4,24.59
20160911,24.6,24.74
20160912,24.9,24.85
20160913,25,24.85
20160914,24.9,25.45
20160915,25.2,25.72
20160916,25.1,25.8
20160917,25.2,25.75
20160918,25.4,25.81
20160919,26.8,26.01
20160920,25.5,25.98
20160921,26.6,25.91
20160922,25.5,25.75
20160923,25.8,25.88
20160924,26.2,26.18
20160925,26.2,26.44
20160926,27.3,26.54
20160927,26,26.64
20160928,25.8,26.35
20160929,26.3,26.57
20160930,26.7,26.7
20161001,26.8,26.89
20161002,26.6,27
20161003,26.8,26.9
20161004,26.6,26.72
20161005,25.3,26.41
20161006,25.1,26.15
20161007,25.1,26.12
20161008,25.1,26.23
20161009,24.7,26.47
20161010,25.3,26.62
20161011,26.7,26.86
20161012,26.1,27.1
20161013,25.9,27.1
20161014,25.5,26.94
20161015,25.2,26.41
20161030,26,27.07
20161031,25.6,27.12
20161101,26.2,27.35
20161102,26.8,27.41
20161103,26.7,27.64
20161104,26.7,27.54
20161105,26.7,27.43
20161106,27.6,27.96
20161107,27.4,27.66
20161108,27,27.79
20161109,27.3,27.68
20161110,27.4,28.03
20161111,27.7,28.09
20161112,27.9,28.41
20161113,28.3,28.22
20161114,28.2,27.73
20161115,28.3,27.54
20161116,26.2,27.28
20161117,26.2,27.13
20161118,26,26.93
20161119,26.3,26.95
20161120,26.6,27.15
20161121,26.5,27.15
20161122,26.4,27.2
20161123,26.5,27.38
20161124,27.3,27.7
20161125,27.3,27.95
20161126,27.1,27.96
20161127,27,27.7
20161128,26.7,27.56
20161129,26.6,27.62
20161130,28,28.05
20161201,28,28.84
20161202,27.9,28.53
20161203,27.7,28.15
20161204,27.5,28.3
20161205,27.3,28.22
20161206,27.3,28.41
20161207,27.5,28.22
20161208,27.6,28.45
20161209,28.6,28.69
20161210,27.7,28.66
20161211,27.6,28.34
20161212,27.5,28.02
20161213,27.8,27.87
20161214,27.6,28.22
20161215,27.8,28.31
20161216,28,28.53
20161217,28.2,28.5
20161218,28.4,28.58
20161219,27.9,28.92
20161220,27.8,28.88
20161221,27.8,28.77
20161222,27.8,28.72
20161223,27.8,28.47
20161224,27.7,28.39
20161225,27.7,28.38
20161226,27.7,28.73
20161227,27.8,28.7
20161228,27.9,28.58
20161229,28,28.58
20161230,28.1,29.01
20161231,29.3,29.14
20170101,29.3,29.19
20170102,30.2,29.19
20170103,29,29.63
20170104,28.3,29.76
20170105,28.7,29.64
20170106,28.2,29.39
20170107,28,29.6
20170108,28.2,29.02
20170109,28.3,28.92
20170110,28.4,28.92
20170111,28.4,29.01
20170112,29.2,29.21
20170113,29.3,29.35
20170114,29.2,29.1
20170115,28.6,29.08
20170116,28.6,29.19
20170117,28.8,29.72
20170118,28.7,29.94
20170119,28.6,29.79
20170120,30.2,29.54
20170121,29.6,29.88
20170122,29.9,30
20170123,29.3,30.13
20170124,28.8,29.74
20170125,28.8,29.76
20170126,28.8,29.63
20170127,28.9,29.82
20170128,28.9,29.79
20170129,28.8,29.54
20170130,28.6,29.35
20170131,28.9,29.33
20170201,29,29.09
20170202,28.8,29.2
20170203,28.9,29.32
20170204,28.9,29.11
20170205,29.1,29.11
20170206,28.6,29.26
20170207,28.8,29.29
20170208,28.8,29.07
20170209,28.8,29.07
20170210,28.6,29.2
20170211,28.7,29.34
20170212,28.6,29.42
20170213,29.8,29.32
20170214,30.4,29.52
20170215,29.4,29.69
20170216,28.8,29.58
20170217,28.7,29.72
20170218,29.3,29.69
20170219,28.9,29.87
20170220,29.3,29.96
20170221,29.5,29.64
20170222,28.9,29.89
20170223,28.8,29.73
20170224,29,29.66
20170225,28.9,29.4
20170226,28.7,29.32
20170227,28.5,29.27
20170228,28.7,29.23
20170301,29,29.15
20170302,28.7,29.24
20170303,28.9,29.26
20170304,28.5,29.13
20170305,28.9,29.35
20170306,32.3,29.54
20170307,30.5,29.88
20170308,29.5,29.79
20170309,27.9,29.69
20170310,27.8,29.42
20170311,28.2,29.5
20170312,28.6,29.35
20170313,29.6,29.54
20170314,29.6,29.85
20170315,29.6,29.64
20170316,30.1,30.07
20170317,30.5,30.48
20170318,30,30.11
20170319,29.2,30.11
20170320,28.9,30.19
20170321,28.7,30.14
20170322,29.4,30.19
20170323,29,30.19
20170324,29.3,29.83
20170325,29.7,29.54
20170326,29.7,29.02
20170327,30.5,28.62
20170328,29.9,28.57
20170329,29.7,28.92
20170330,29.5,29.21
20170331,29.4,29.16
20170401,27.7,29.21
20170402,28.1,28.86
20170403,27.9,28.75
20170404,27.8,28.6
20170405,27.5,28.57
20170406,27.7,28.42
20170407,27.6,28.25
20170408,27.5,28.16
20170409,26.9,28.25
20170410,28.1,28.52
20170411,27.9,28.16
20170412,27,28.03
20170413,27.1,27.89
20170414,27.1,27.8
20170415,26.8,27.68
20170416,26.7,27.52
20170417,26.8,27.51
20170418,26.8,27.41
20170419,26.6,27.36
20170420,26.5,27.33
20170421,26.8,27.22
20170422,26.4,26.94
20170423,26.5,27.03
20170424,26.2,27.12
20170425,26,27.27
20170426,28.2,27.45
20170427,28.6,27.37
20170428,26.2,26.84
20170429,24.3,26.7
20170430,25.9,26.56
20170501,25.8,26.67
20170502,25.9,26.68
20170503,25.9,26.79
20170504,26,26.5
20170505,26,26.38
20170506,25.3,26.31
20170507,25.4,26.05
20170508,25.1,25.95
20170509,25.5,25.95
20170510,24.4,25.72
20170511,23.9,25.64
20170512,25.3,25.55
20170513,24.8,25.58
20170514,25,25.72
20170515,25,25.88
20170516,25.7,25.88
20170517,25.5,25.74
20170518,24.8,26.05
20170519,25.1,25.49
20170520,24.7,25.3
20170521,24.6,25.51
20170522,25,25.63
20170523,25.2,25.66
20170524,24.9,25.69
20170525,24.4,25.65
20170526,25.7,25.59
20170527,24.7,25.52
20170528,24.7,25.65
20170529,24.7,25.57
20170530,24.9,25.46
20170531,24.8,25.42
20170601,24.7,25.23
20170602,24.3,25.27
20170603,23.7,25.07
20170604,23.3,25.01
20170605,23.3,24.93
20170606,23.4,24.76
20170607,23.3,24.79
20170608,22.5,24.59
20170609,21.4,24.44
20170610,22.5,24.32
20170611,22.7,24.12
20170612,23.8,24.35
20170613,23.1,24.31
20170614,22.9,23.95
20170615,23.2,24.13
20170616,23.4,24.25
20170617,23.4,24.35
20170618,24,24.56
20170619,23.7,24.47
20170620,23.1,24.32
20170621,23.4,24.2
20170622,23.1,24.03
20170623,23.4,23.83
20170624,23.4,23.86
20170625,23.5,23.87
20170626,23.2,23.82
20170627,24.3,23.85
20170628,24.5,23.92
20170629,23.9,23.95
20170630,23.4,23.98
20170701,23.2,23.8
20170702,23.4,24.17
20170703,24.1,24.02
20170704,24.3,24.32
20170705,24.2,24.35
20170706,24.3,24.67
20170707,26.3,24.73
20170708,24.2,24.85
20170709,24.3,24.74
20170710,24.5,24.61
20170711,24.2,24.59
20170712,23.8,24.31
20170713,23.3,24.13
20170714,23.9,24.27
20170715,23.9,24.22
20170716,23.4,24.25
20170717,23.3,24.36
20170718,23.5,24.43
20170719,24.1,24.75
20170720,24.6,24.32
20170721,22.1,24.42
20170722,22.2,24.39
20170723,23.3,24.35
20170724,23.6,24.18
20170725,23.2,23.97
20170726,22.8,23.88
20170727,22.9,23.78
20170728,23.7,23.81
20170729,23.3,23.76
20170730,23.9,23.75
20170731,23.8,24.05
20170801,23.3,24.18
20170802,23.6,24.16
20170803,23.8,24.44
20170804,23.4,24.44
20170805,23.9,24.79
20170806,24,24.49
20170807,24.4,24.65
20170808,23.9,24.69
20170809,23.2,24.36
20170810,23.5,24.16
20170811,23.5,24.23
20170812,23,24.19
20170813,22.8,24.29
20170814,23,24.32
20170815,23.5,24.43
20170816,23.7,24.86
20170817,24.4,25.23
20170818,25.7,25.67
20170819,23.9,25.34
20170820,23,24.94
20170821,22.1,24.96
20170822,24.9,25.1
20170823,23.5,24.91
20170824,25.4,25.02
20170825,23.2,24.91
20170826,22.9,24.78
20170827,22.7,24.76
20170828,23.1,24.99
20170829,24.2,25.31
20170830,23.8,25.12
20170831,23.6,25.03
20170901,23.3,24.92
20170902,23.4,24.89
20170903,23.7,24.94
20170904,24.6,25.28
20170905,25.2,25.47
20170906,24.4,25.61
20170907,23.8,25.49
20170908,23.3,25.21
20170909,23.4,24.97
20170910,23.3,24.86
20170911,23.9,24.73
20170912,23.9,24.89
20170913,24.1,24.96
20170914,25.3,25.32
20170915,23.9,25.02
20170916,23.4,24.92
20170917,23.6,25.04
20170918,23.9,24.66
20170919,23.4,24.41
20170920,23.9,25.07
20170921,24.1,25.32
20170922,24.3,25.43
20170923,24.1,25.43
20170924,24,25.51
20170925,24,25.43
20170926,24.6,25.55
20170927,24.9,25.85
20170928,24.8,25.88
20170929,24.8,25.68
20170930,24.8,25.92
20171001,25.3,26.04
20171002,25.1,26.01
20171003,25.2,26.35
20171004,25.3,26.41
20171005,25.3,26.39
20171006,25.4,26.42
20171007,25.3,26.32
20171008,25.3,26.32
20171009,25.1,26.33
20171010,25.1,26.56
20171011,25.6,26.49
20171012,25.3,26.44
20171013,25.4,26.58
20171014,25.4,26.76
20171015,25.3,26.62
20171016,25.2,26.08
20171017,24.5,25.78
20171018,25.2,25.85
20171019,25.9,25.9
20171020,25.5,25.89
20171021,25.1,26.43
20171022,25.7,26.1
20171023,26.2,26.43
20171024,25.6,26.61
20171025,25.4,26.62
20171026,25.2,26.34
20171027,25,26.8
20171028,25.9,26.59
20171029,26.6,27.17
20171030,26.5,27.49
20171031,26.3,27.36
20171101,26.7,27.69
20171102,26.4,27.58
20171103,26.6,27.84
20171104,26.3,27.54
20171105,26.1,27.23
20171106,26.3,27.13
20171107,26.3,27.33
20171108,26.6,27.51
20171109,26.4,27.12
20171110,25.5,26.5
20171111,25.3,26.3
20171112,25.3,26.33
20171113,25.1,26.4
20171114,25.6,26.43
20171115,25.7,26.63
20171116,25.8,26.73
20171117,25.5,26.82
20171118,25.7,26.9
20171119,25.9,27.18
20171120,26,27.11
20171121,25.6,26.66
20171122,25.6,26.39
20171123,25.7,26.67
20171124,26,27.03
20171125,26.1,27.22
20171126,26.2,27.39
20171127,26.4,27.41
20171128,26.3,27.18
20171129,26.6,27.34
20171130,26.7,27.74
20171201,26.7,27.87
20171202,27,27.89
20171203,28.8,28.18
20171204,28.9,28.24
20171205,27.2,28.03
20171206,28.4,28.31
20171207,28.5,28.16
20171208,27.5,28.41
20171209,27,28.72
20171210,27.2,28.59
20171211,27,28.35
20171212,26.8,28.22
20171213,26.8,28.06
20171214,26.9,28.24
20171215,27.2,28.47
20171216,27.5,28.44
20171217,27.3,28.41
20171218,27.3,28.41
20171219,27.5,28.66
20171220,27.9,28.72
20171221,27.4,28.82
20171222,27.6,28.66
20171223,27.4,28.72
20171224,27.4,28.8
20171225,27.5,28.79
20171226,27.3,28.85
20171227,27.8,28.97
20171228,27.7,29.04
20171229,27.9,29.04
20171230,29.1,29.35
20171231,29,29.36
20180101,28.7,29.32
20180102,29,28.94
20180103,29.4,29
20180104,29.1,29.06
20180105,28.6,29.07
20180106,28.5,28.97
20180107,28,28.97
20180108,28.1,28.85
20180109,28.4,28.81
20180110,28.3,28.97
20180111,28.3,29.04
20180112,28.2,29.16
20180113,28,29.32
20180114,28.2,29.22
20180115,29.8,29.32
20180116,28.1,29.17
20180117,27.9,28.5
20180118,27.8,28.44
20180119,27.4,28.37
20180120,27.2,28.49
20180121,27.5,28.37
20180122,27.9,28.35
20180123,27.9,28.32
20180124,28.1,28.35
20180125,27.7,28.41
20180126,28.2,28.39
20180127,28.3,28.58
20180128,28.2,28.62
20180129,28,28.85
20180130,29.3,29.22
20180131,28.8,29.32
20180201,29.5,29.29
20180202,28.6,29.26
20180203,30,29.34
20180204,28.7,29.34
20180205,28.1,28.61
20180206,28.1,28.53
20180207,27.6,28.37
20180208,27.5,28.34
20180209,27.7,28.28
20180210,27.6,28.46
20180211,28.1,28.78
20180212,27.8,28.88
20180213,28.5,29.1
20180214,28.7,29.16
20180215,28.8,29.07
20180216,28.8,29.27
20180217,28.5,28.91
20180218,28.4,29.35
20180219,29.5,29.57
20180220,30.6,29.41
20180221,28.6,29.32
20180222,28.2,29.35
20180223,28.1,29.29
20180224,27.4,29.06
20180225,28.6,28.92
20180226,29.6,29.13
20180227,30.2,29.1
20180228,28.1,29.32
20180301,28.1,29.17
20180302,28.4,29.38
20180303,28.4,29.28
20180304,28.1,29.16
20180305,28.4,29.1
20180306,28.1,29.18
20180307,28.2,28.67
20180308,28.4,28.76
20180309,27.8,28.11
20180310,27.8,28.22
20180311,27.5,28.24
20180312,27.4,28.13
20180313,27.6,28.11
20180314,27.4,28.18
20180315,27.3,28.41
20180316,27.7,28.48
